"RoOrderLineId","PoOrderLineId","RoSupplierId","RoDepartureDate","RoArrivalDate","RoProductId","RoInKg","RoInCarton","RoSupplierQty","RoSupplierUnit"
4131183,3318730,"SU001",2017-11-04,2017-11-05,"SKU01",244.195606412263,81.4000000000001,81.4000000000001,"Car"
4131196,3318786,"SU003",2017-11-04,2017-11-05,"SKU06",363.66,58,363.66,"Kg"
4131215,3318777,"SU003",2017-11-04,2017-11-05,"SKU07",98,35,98,"Kg"
4131224,3318810,"SU003",2017-11-04,2017-11-05,"SKU05",112.32,26,26,"Car"
4131233,3318787,"SU004",2017-11-04,2017-11-05,"SKU08",131.04,21,131.04,"Kg"
4131243,3318730,"SU001",2017-11-04,2017-11-05,"SKU01",51,17,17,"Car"
4131263,3318778,"SU003",2017-11-04,2017-11-05,"SKU07",36.4,13,36.4,"Kg"
4131268,3318623,"SU002",2017-11-04,2017-11-05,"SKU15",47.52,11,47.52,"Kg"
4131280,3318812,"SU003",2017-11-04,2017-11-05,"SKU14",59.4,10,59.4,"Kg"
4131298,3318811,"SU003",2017-11-04,2017-11-05,"SKU05",30.24,7,7,"Car"
4131351,3318788,"SU004",2017-11-04,2017-11-05,"SKU08",12.48,2,12.48,"Kg"
4180296,3364999,"SU002",2017-11-05,2017-11-06,"SKU16",150.62,12,150.62,"Kg"
4180297,3364998,"SU002",2017-11-05,2017-11-06,"SKU16",12.552,1,12.552,"Kg"
4180331,3364980,"SU002",2017-11-05,2017-11-06,"SKU15",56.16,13,56.16,"Kg"
4180332,3365017,"SU002",2017-11-05,2017-11-06,"SKU17",43.2,10,43.2,"Kg"
4180336,3365015,"SU002",2017-11-05,2017-11-06,"SKU17",34.56,8,34.56,"Kg"
4180341,3365016,"SU002",2017-11-05,2017-11-06,"SKU17",4.32,1,4.32,"Kg"
4180366,3364918,"SU002",2017-11-05,2017-11-06,"SKU04",126.66,67.229,67.229,"Car"
4180417,3364904,"SU004",2017-11-05,2017-11-06,"SKU08",99.84,16,99.84,"Kg"
4180446,3364997,"SU002",2017-11-05,2017-11-06,"SKU16",100.42,8.0003,100.42,"Kg"
4180477,3364905,"SU004",2017-11-05,2017-11-06,"SKU08",31.2,5,31.2,"Kg"
4195539,3400020,"SU004",2017-11-06,2017-11-07,"SKU09",252,50,252,"Kg"
4195540,3400021,"SU004",2017-11-06,2017-11-07,"SKU09",90.72,18,90.72,"Kg"
4195541,3399992,"SU003",2017-11-06,2017-11-07,"SKU13",57.6,24,57.6,"Kg"
4195617,3400038,"SU003",2017-11-06,2017-11-07,"SKU06",319.77,51,319.77,"Kg"
4195621,3400037,"SU003",2017-11-06,2017-11-07,"SKU06",288.42,46,288.42,"Kg"
4195626,3400042,"SU004",2017-11-06,2017-11-07,"SKU08",243.36,39,243.36,"Kg"
4195629,3399893,"SU004",2017-11-06,2017-11-07,"SKU10",226.8,36,226.8,"Kg"
4195691,3400065,"SU003",2017-11-06,2017-11-07,"SKU14",59.4,10,59.4,"Kg"
4195698,3399879,"SU002",2017-11-06,2017-11-07,"SKU16",100.42,8.0003,100.42,"Kg"
4195699,3399894,"SU004",2017-11-06,2017-11-07,"SKU10",50.4,8,50.4,"Kg"
4195707,3400140,"SU002",2017-11-06,2017-11-07,"SKU15",30.24,7,30.24,"Kg"
4195726,3399895,"SU002",2017-11-06,2017-11-07,"SKU17",19.545,4.5244,19.545,"Kg"
4195735,3400066,"SU003",2017-11-06,2017-11-07,"SKU14",23.76,4,23.76,"Kg"
4195746,3399962,"SU001",2017-11-06,2017-11-07,"SKU01",7.5,2.5,2.5,"Car"
4195755,3400043,"SU004",2017-11-06,2017-11-07,"SKU08",12.48,2,12.48,"Kg"
4195761,3399895,"SU002",2017-11-06,2017-11-07,"SKU17",6.3746,1.4756,6.3746,"Kg"
4236008,3404966,"SU003",2017-11-07,2017-11-08,"SKU13",40.8,17,40.8,"Kg"
4236043,3404964,"SU004",2017-11-07,2017-11-08,"SKU11",200.3,107,200.3,"Kg"
4292133,3446584,"SU001",2017-11-08,2017-11-09,"SKU19",6,1,6,"Kg"
4292141,3446540,"SU003",2017-11-08,2017-11-09,"SKU14",53.46,9,53.46,"Kg"
4292183,3446558,"SU002",2017-11-08,2017-11-09,"SKU02",12323.549770291,999,999,"Car"
4292184,3446558,"SU002",2017-11-08,2017-11-09,"SKU02",11842.450229709,960,960,"Car"
4292208,3446525,"SU003",2017-11-08,2017-11-09,"SKU07",81.2,29,81.2,"Kg"
4292215,3446541,"SU003",2017-11-08,2017-11-09,"SKU05",103.68,24,24,"Car"
4292225,3446526,"SU003",2017-11-08,2017-11-09,"SKU07",28,10,28,"Kg"
4292236,3446542,"SU003",2017-11-08,2017-11-09,"SKU05",30.24,7,7,"Car"
4349090,3491934,"SU004",2017-11-09,2017-11-10,"SKU08",168.48,27,168.48,"Kg"
4349091,3491963,"SU003",2017-11-09,2017-11-10,"SKU14",59.4,10,59.4,"Kg"
4349092,3491936,"SU004",2017-11-09,2017-11-10,"SKU08",31.2,5,31.2,"Kg"
4349093,3491935,"SU004",2017-11-09,2017-11-10,"SKU08",12.48,2,12.48,"Kg"
4349110,3491956,"SU002",2017-11-09,2017-11-10,"SKU04",314.63,167,167,"Car"
4349135,3491926,"SU003",2017-11-09,2017-11-10,"SKU07",137.2,49,137.2,"Kg"
4349141,3492008,"SU003",2017-11-09,2017-11-10,"SKU12",75.768,41,75.768,"Kg"
4349145,3492049,"SU004",2017-11-09,2017-11-10,"SKU10",207.9,33,207.9,"Kg"
4349148,3491961,"SU003",2017-11-09,2017-11-10,"SKU05",133.92,31,31,"Car"
4349213,3491962,"SU003",2017-11-09,2017-11-10,"SKU05",38.88,9,9,"Car"
4349216,3492011,"SU002",2017-11-09,2017-11-10,"SKU15",34.56,8,34.56,"Kg"
4349268,3492008,"SU003",2017-11-09,2017-11-10,"SKU12",2.156,1.1667,2.156,"Kg"
4403720,3538117,"SU002",2017-11-10,2017-11-11,"SKU16",50.208,4,50.208,"Kg"
4403724,3537998,"SU004",2017-11-10,2017-11-11,"SKU09",201.6,40,201.6,"Kg"
4403725,3538216,"SU003",2017-11-10,2017-11-11,"SKU13",48,20,48,"Kg"
4403726,3538217,"SU003",2017-11-10,2017-11-11,"SKU13",28.8,12,28.8,"Kg"
4403740,3538015,"SU004",2017-11-10,2017-11-11,"SKU08",93.6,15,93.6,"Kg"
4403777,3538221,"SU002",2017-11-10,2017-11-11,"SKU03",3000,1000,1000,"Car"
4403778,3538055,"SU002",2017-11-10,2017-11-11,"SKU02",7759.3,629,629,"Car"
4403792,3538221,"SU002",2017-11-10,2017-11-11,"SKU03",222,74,74,"Car"
4403824,3538029,"SU003",2017-11-10,2017-11-11,"SKU05",133.92,31,31,"Car"
4403827,3538136,"SU004",2017-11-10,2017-11-11,"SKU10",189,30,189,"Kg"
4403829,3538221,"SU002",2017-11-10,2017-11-11,"SKU03",84.3000000000005,28.1000000000001,28.1000000000001,"Car"
4403833,3538221,"SU002",2017-11-10,2017-11-11,"SKU03",75,25,25,"Car"
4403850,3538100,"SU002",2017-11-10,2017-11-11,"SKU15",77.76,18,77.76,"Kg"
4403859,3538133,"SU002",2017-11-10,2017-11-11,"SKU17",69.12,16,69.12,"Kg"
4403862,3538010,"SU003",2017-11-10,2017-11-11,"SKU07",44.8,16,44.8,"Kg"
4403876,3538116,"SU002",2017-11-10,2017-11-11,"SKU16",125.52,10,125.52,"Kg"
4403907,3538011,"SU003",2017-11-10,2017-11-11,"SKU07",14,5,14,"Kg"
4403916,3538135,"SU002",2017-11-10,2017-11-11,"SKU17",17.28,4,17.28,"Kg"
4403926,3538030,"SU003",2017-11-10,2017-11-11,"SKU05",8.64,2,2,"Car"
4403949,3538134,"SU002",2017-11-10,2017-11-11,"SKU17",4.32,1,4.32,"Kg"
4403953,3538221,"SU002",2017-11-10,2017-11-11,"SKU03",2,0.66667,0.66667,"Car"
4457066,3582068,"SU001",2017-11-11,2017-11-12,"SKU20",10,1,10,"Kg"
4457068,3582069,"SU004",2017-11-11,2017-11-12,"SKU09",241.92,48,241.92,"Kg"
4457139,3582080,"SU003",2017-11-11,2017-11-12,"SKU07",134.4,48,134.4,"Kg"
4457140,3582086,"SU003",2017-11-11,2017-11-12,"SKU06",288.42,46,288.42,"Kg"
4457144,3582039,"SU004",2017-11-11,2017-11-12,"SKU11",73.008,39,73.008,"Kg"
4457163,3582090,"SU004",2017-11-11,2017-11-12,"SKU08",162.24,26,162.24,"Kg"
4457218,3582117,"SU003",2017-11-11,2017-11-12,"SKU14",47.52,8,47.52,"Kg"
4457246,3582207,"SU002",2017-11-11,2017-11-12,"SKU16",62.76,5,62.76,"Kg"
4457248,3582116,"SU003",2017-11-11,2017-11-12,"SKU14",29.7,5,29.7,"Kg"
4457252,3582089,"SU004",2017-11-11,2017-11-12,"SKU08",31.2,5,31.2,"Kg"
4457275,3582091,"SU004",2017-11-11,2017-11-12,"SKU08",12.48,2,12.48,"Kg"
4502784,3629111,"SU002",2017-11-12,2017-11-13,"SKU17",56.16,13,56.16,"Kg"
4502785,3629113,"SU002",2017-11-12,2017-11-13,"SKU17",34.56,8,34.56,"Kg"
4502788,3629112,"SU002",2017-11-12,2017-11-13,"SKU17",4.32,1,4.32,"Kg"
4502799,3629214,"SU003",2017-11-12,2017-11-13,"SKU07",72.8,26,72.8,"Kg"
4502806,3629215,"SU003",2017-11-12,2017-11-13,"SKU07",14,5,14,"Kg"
4502808,3629164,"SU001",2017-11-12,2017-11-13,"SKU01",2997,999,999,"Car"
4502809,3629164,"SU001",2017-11-12,2017-11-13,"SKU01",3000,1000,1000,"Car"
4502810,3629164,"SU001",2017-11-12,2017-11-13,"SKU01",2187,729,729,"Car"
4502864,3629218,"SU004",2017-11-12,2017-11-13,"SKU08",118.56,19,118.56,"Kg"
4502866,3629291,"SU002",2017-11-12,2017-11-13,"SKU15",82.08,19,82.08,"Kg"
4502934,3629164,"SU001",2017-11-12,2017-11-13,"SKU01",6.5,2.1667,2.1667,"Car"
4502937,3629252,"SU002",2017-11-12,2017-11-13,"SKU02",24.672,2,2,"Car"
4502946,3629219,"SU004",2017-11-12,2017-11-13,"SKU08",6.24,1,6.24,"Kg"
4517079,3661774,"SU003",2017-11-13,2017-11-14,"SKU13",52.8,22,52.8,"Kg"
4517080,3661775,"SU003",2017-11-13,2017-11-14,"SKU13",28.8,12,28.8,"Kg"
4517113,3661684,"SU002",2017-11-13,2017-11-14,"SKU17",25.92,6,25.92,"Kg"
4517116,3661685,"SU004",2017-11-13,2017-11-14,"SKU10",108.99,17.3,108.99,"Kg"
4517125,3661815,"SU003",2017-11-13,2017-11-14,"SKU07",58.8,21,58.8,"Kg"
4517131,3661685,"SU004",2017-11-13,2017-11-14,"SKU10",5.838,0.92667,5.838,"Kg"
4517179,3661821,"SU003",2017-11-13,2017-11-14,"SKU06",269.61,43,269.61,"Kg"
4517190,3661822,"SU003",2017-11-13,2017-11-14,"SKU06",175.56,28,175.56,"Kg"
4517207,3661825,"SU004",2017-11-13,2017-11-14,"SKU08",124.8,20,124.8,"Kg"
4517214,3661579,"SU003",2017-11-13,2017-11-14,"SKU14",95.04,16,95.04,"Kg"
4517232,3661639,"SU002",2017-11-13,2017-11-14,"SKU15",51.84,12,51.84,"Kg"
4517246,3661666,"SU002",2017-11-13,2017-11-14,"SKU16",112.97,9.0002,112.97,"Kg"
4517274,3661827,"SU004",2017-11-13,2017-11-14,"SKU08",31.2,5,31.2,"Kg"
4517281,3661578,"SU003",2017-11-13,2017-11-14,"SKU14",29.7,5,29.7,"Kg"
4517307,3661826,"SU004",2017-11-13,2017-11-14,"SKU08",12.48,2,12.48,"Kg"
4517337,3661685,"SU004",2017-11-13,2017-11-14,"SKU10",0.21,0.033333,0.21,"Kg"
4517338,3661685,"SU004",2017-11-13,2017-11-14,"SKU10",0.042,0.0066667,0.042,"Kg"
4554671,3666488,"SU002",2017-11-14,2017-11-15,"SKU15",30.24,7,30.24,"Kg"
4554683,3666545,"SU002",2017-11-14,2017-11-15,"SKU02",431.759057347259,35,35,"Car"
4554687,3666545,"SU002",2017-11-14,2017-11-15,"SKU02",535.590942652741,43.417,43.417,"Car"
4554688,3666539,"SU003",2017-11-14,2017-11-15,"SKU05",95.04,22,22,"Car"
4604314,3705430,"SU004",2017-11-15,2017-11-16,"SKU09",196.56,39,196.56,"Kg"
4604315,3705429,"SU004",2017-11-15,2017-11-16,"SKU09",70.56,14,70.56,"Kg"
4604344,3705444,"SU003",2017-11-15,2017-11-16,"SKU14",53.46,9,53.46,"Kg"
4604346,3705445,"SU003",2017-11-15,2017-11-16,"SKU14",29.7,5,29.7,"Kg"
4604353,3705477,"SU003",2017-11-15,2017-11-16,"SKU12",293.83,159,293.83,"Kg"
4604370,3705375,"SU004",2017-11-15,2017-11-16,"SKU10",207.9,33,207.9,"Kg"
4604371,3705441,"SU003",2017-11-15,2017-11-16,"SKU05",138.24,32,32,"Car"
4604403,3705442,"SU003",2017-11-15,2017-11-16,"SKU05",34.56,8,8,"Car"
4604404,3705376,"SU004",2017-11-15,2017-11-16,"SKU10",50.4,8,50.4,"Kg"
4604405,3705443,"SU003",2017-11-15,2017-11-16,"SKU05",30.24,7,7,"Car"
4655450,3747299,"SU001",2017-11-16,2017-11-17,"SKU19",6,1,6,"Kg"
4655492,3747443,"SU002",2017-11-16,2017-11-17,"SKU02",12336.0298693217,1000,1000,"Car"
4655493,3747443,"SU002",2017-11-16,2017-11-17,"SKU02",7487.97013067828,607,607,"Car"
4655523,3747426,"SU003",2017-11-16,2017-11-17,"SKU05",103.68,24,24,"Car"
4655538,3747411,"SU004",2017-11-16,2017-11-17,"SKU08",93.6,15,93.6,"Kg"
4655539,3747291,"SU002",2017-11-16,2017-11-17,"SKU15",56.16,13,56.16,"Kg"
4655560,3747425,"SU003",2017-11-16,2017-11-17,"SKU14",53.46,9,53.46,"Kg"
4655571,3747413,"SU004",2017-11-16,2017-11-17,"SKU08",31.2,5,31.2,"Kg"
4655584,3747412,"SU004",2017-11-16,2017-11-17,"SKU08",18.72,3,18.72,"Kg"
4706011,3789432,"SU003",2017-11-17,2017-11-18,"SKU13",50.4,21,50.4,"Kg"
4706026,3789470,"SU003",2017-11-17,2017-11-18,"SKU07",95.2,34,95.2,"Kg"
4706027,3789471,"SU003",2017-11-17,2017-11-18,"SKU07",58.8,21,58.8,"Kg"
4706087,3789500,"SU003",2017-11-17,2017-11-18,"SKU05",129.6,30,30,"Car"
4706112,3789619,"SU002",2017-11-17,2017-11-18,"SKU17",82.08,19,82.08,"Kg"
4706134,3789501,"SU003",2017-11-17,2017-11-18,"SKU05",56.16,13,13,"Car"
4706142,3789576,"SU002",2017-11-17,2017-11-18,"SKU15",51.84,12,51.84,"Kg"
4706151,3789503,"SU003",2017-11-17,2017-11-18,"SKU14",59.4,10,59.4,"Kg"
4706187,3789502,"SU003",2017-11-17,2017-11-18,"SKU05",21.6,5,5,"Car"
4706196,3789504,"SU003",2017-11-17,2017-11-18,"SKU14",29.7,5,29.7,"Kg"
4706256,3789620,"SU002",2017-11-17,2017-11-18,"SKU17",4.32,1,4.32,"Kg"
4759283,3829173,"SU001",2017-11-18,2017-11-19,"SKU19",6,1,6,"Kg"
4759284,3829093,"SU004",2017-11-18,2017-11-19,"SKU09",196.56,39,196.56,"Kg"
4759291,3829066,"SU003",2017-11-18,2017-11-19,"SKU13",69.6,29,69.6,"Kg"
4759311,3829101,"SU003",2017-11-18,2017-11-19,"SKU07",35.84,12.8,35.84,"Kg"
4759324,3829068,"SU002",2017-11-18,2017-11-19,"SKU03",2465.4,821.8,821.8,"Car"
4759325,3829137,"SU002",2017-11-18,2017-11-19,"SKU02",2195.81112737921,178,178,"Car"
4759327,3829137,"SU002",2017-11-18,2017-11-19,"SKU02",3922.85358711567,318,318,"Car"
4759333,3829137,"SU002",2017-11-18,2017-11-19,"SKU02",2306.83528550512,187,187,"Car"
4759372,3829204,"SU004",2017-11-18,2017-11-19,"SKU10",233.1,37,233.1,"Kg"
4759382,3829104,"SU004",2017-11-18,2017-11-19,"SKU08",193.44,31,193.44,"Kg"
4759387,3829117,"SU003",2017-11-18,2017-11-19,"SKU05",99.36,23,23,"Car"
4759388,3829068,"SU002",2017-11-18,2017-11-19,"SKU03",69,23,23,"Car"
4759429,3829187,"SU002",2017-11-18,2017-11-19,"SKU16",112.97,9.0002,112.97,"Kg"
4759443,3829103,"SU004",2017-11-18,2017-11-19,"SKU08",43.68,7,43.68,"Kg"
4759448,3829203,"SU002",2017-11-18,2017-11-19,"SKU17",30.24,7,30.24,"Kg"
4759456,3829205,"SU004",2017-11-18,2017-11-19,"SKU10",37.8,6,37.8,"Kg"
4759472,3829105,"SU004",2017-11-18,2017-11-19,"SKU08",18.72,3,18.72,"Kg"
4759478,3829101,"SU003",2017-11-18,2017-11-19,"SKU07",6.16,2.2,6.16,"Kg"
4805401,3873373,"SU001",2017-11-19,2017-11-20,"SKU19",6,1,6,"Kg"
4805404,3873528,"SU004",2017-11-19,2017-11-20,"SKU09",105.84,21,105.84,"Kg"
4805415,3873571,"SU003",2017-11-19,2017-11-20,"SKU14",100.98,17,100.98,"Kg"
4805422,3873572,"SU003",2017-11-19,2017-11-20,"SKU14",17.82,3,17.82,"Kg"
4805424,3873570,"SU003",2017-11-19,2017-11-20,"SKU14",11.88,2,11.88,"Kg"
4805456,3873547,"SU003",2017-11-19,2017-11-20,"SKU06",426.36,68,426.36,"Kg"
4805473,3873539,"SU003",2017-11-19,2017-11-20,"SKU07",100.8,36,100.8,"Kg"
4805480,3873537,"SU003",2017-11-19,2017-11-20,"SKU07",89.6,32,89.6,"Kg"
4805503,3873573,"SU003",2017-11-19,2017-11-20,"SKU05",95.04,22,22,"Car"
4805510,3873364,"SU002",2017-11-19,2017-11-20,"SKU15",82.08,19,82.08,"Kg"
4805513,3873552,"SU004",2017-11-19,2017-11-20,"SKU08",118.56,19,118.56,"Kg"
4805547,3873574,"SU003",2017-11-19,2017-11-20,"SKU05",47.52,11,11,"Car"
4805569,3873365,"SU002",2017-11-19,2017-11-20,"SKU15",30.24,7,30.24,"Kg"
4805575,3873409,"SU002",2017-11-19,2017-11-20,"SKU17",30.24,7,30.24,"Kg"
4805589,3873575,"SU003",2017-11-19,2017-11-20,"SKU05",21.6,5,5,"Car"
4805615,3873548,"SU003",2017-11-19,2017-11-20,"SKU06",25.08,4,25.08,"Kg"
4805633,3873538,"SU003",2017-11-19,2017-11-20,"SKU07",5.6,2,5.6,"Kg"
4805656,3873410,"SU002",2017-11-19,2017-11-20,"SKU17",4.32,1,4.32,"Kg"
4820077,3905314,"SU001",2017-11-20,2017-11-21,"SKU19",6,1,6,"Kg"
4820091,3905249,"SU003",2017-11-20,2017-11-21,"SKU14",95.04,16,95.04,"Kg"
4820103,3905229,"SU004",2017-11-20,2017-11-21,"SKU08",99.84,16,99.84,"Kg"
4820106,3905231,"SU004",2017-11-20,2017-11-21,"SKU08",43.68,7,43.68,"Kg"
4820108,3905230,"SU004",2017-11-20,2017-11-21,"SKU08",18.72,3,18.72,"Kg"
4820120,3905248,"SU003",2017-11-20,2017-11-21,"SKU05",108,25,25,"Car"
4820123,3905170,"SU001",2017-11-20,2017-11-21,"SKU01",2997.04699407282,999,999,"Car"
4820124,3905170,"SU001",2017-11-20,2017-11-21,"SKU01",3000.04704111393,1000,1000,"Car"
4820125,3905170,"SU001",2017-11-20,2017-11-21,"SKU01",3000.04704111393,1000,1000,"Car"
4820126,3905170,"SU001",2017-11-20,2017-11-21,"SKU01",3000.04704111393,1000,1000,"Car"
4820132,3905170,"SU001",2017-11-20,2017-11-21,"SKU01",757.811882585378,252.599999999999,252.599999999999,"Car"
4820140,3905243,"SU002",2017-11-20,2017-11-21,"SKU04",199.7,106,106,"Car"
4820170,3905343,"SU004",2017-11-20,2017-11-21,"SKU10",220.5,35,220.5,"Kg"
4820204,3905224,"SU003",2017-11-20,2017-11-21,"SKU07",39.2,14,39.2,"Kg"
4820206,3905170,"SU001",2017-11-20,2017-11-21,"SKU01",41,13.667,13.667,"Car"
4820214,3905308,"SU002",2017-11-20,2017-11-21,"SKU15",51.84,12,51.84,"Kg"
4820230,3905247,"SU003",2017-11-20,2017-11-21,"SKU05",38.88,9,9,"Car"
4820235,3905326,"SU002",2017-11-20,2017-11-21,"SKU16",100.42,8.0003,100.42,"Kg"
4820245,3905344,"SU004",2017-11-20,2017-11-21,"SKU10",44.1,7,44.1,"Kg"
4820282,3905170,"SU001",2017-11-20,2017-11-21,"SKU01",1,0.33333,0.33333,"Car"
4860491,3910044,"SU003",2017-11-21,2017-11-22,"SKU06",163.02,26,163.02,"Kg"
4860494,3910043,"SU003",2017-11-21,2017-11-22,"SKU06",25.08,4,25.08,"Kg"
4913359,3949328,"SU004",2017-11-22,2017-11-23,"SKU09",156.24,31,156.24,"Kg"
4913360,3949327,"SU004",2017-11-22,2017-11-23,"SKU09",70.56,14,70.56,"Kg"
4913365,3949303,"SU003",2017-11-22,2017-11-23,"SKU13",43.2,18,43.2,"Kg"
4913381,3949356,"SU003",2017-11-22,2017-11-23,"SKU05",82.08,19,19,"Car"
4913384,3949355,"SU003",2017-11-22,2017-11-23,"SKU05",21.6,5,5,"Car"
4913397,3949375,"SU002",2017-11-22,2017-11-23,"SKU02",12335.9253499222,1000,1000,"Car"
4913398,3949375,"SU002",2017-11-22,2017-11-23,"SKU02",7494.07465007776,607.5,607.5,"Car"
4913420,3949301,"SU004",2017-11-22,2017-11-23,"SKU11",71.136,38,71.136,"Kg"
4913461,3949357,"SU003",2017-11-22,2017-11-23,"SKU14",59.4,10,59.4,"Kg"
4913472,3949400,"SU002",2017-11-22,2017-11-23,"SKU15",34.56,8,34.56,"Kg"
4913484,3949399,"SU002",2017-11-22,2017-11-23,"SKU15",25.92,6,25.92,"Kg"
4913491,3949423,"SU002",2017-11-22,2017-11-23,"SKU17",25.92,6,25.92,"Kg"
4913492,3949421,"SU002",2017-11-22,2017-11-23,"SKU17",24.945,5.7744,24.945,"Kg"
4913493,3949375,"SU002",2017-11-22,2017-11-23,"SKU02",67.848,5.5,5.5,"Car"
4913530,3949358,"SU003",2017-11-22,2017-11-23,"SKU14",11.88,2,11.88,"Kg"
4913543,3949422,"SU002",2017-11-22,2017-11-23,"SKU17",4.32,1,4.32,"Kg"
4913547,3949421,"SU002",2017-11-22,2017-11-23,"SKU17",0.97459,0.2256,0.97459,"Kg"
4967116,3991179,"SU003",2017-11-23,2017-11-24,"SKU13",36,15,36,"Kg"
4967192,3991210,"SU003",2017-11-23,2017-11-24,"SKU07",86.8,31,86.8,"Kg"
4967199,3991211,"SU003",2017-11-23,2017-11-24,"SKU07",78.4,28,78.4,"Kg"
4967208,3991238,"SU003",2017-11-23,2017-11-24,"SKU14",130.68,22,130.68,"Kg"
4967211,3991218,"SU004",2017-11-23,2017-11-24,"SKU08",137.28,22,137.28,"Kg"
4967249,3991302,"SU002",2017-11-23,2017-11-24,"SKU15",38.88,9,38.88,"Kg"
4967256,3991220,"SU004",2017-11-23,2017-11-24,"SKU08",43.68,7,43.68,"Kg"
4967264,3991085,"SU002",2017-11-23,2017-11-24,"SKU16",75.312,6,75.312,"Kg"
4967296,3991219,"SU004",2017-11-23,2017-11-24,"SKU08",18.72,3,18.72,"Kg"
4967305,3991212,"SU003",2017-11-23,2017-11-24,"SKU07",5.6,2,5.6,"Kg"
5017505,4033163,"SU004",2017-11-24,2017-11-25,"SKU09",166.32,33,166.32,"Kg"
5017515,4033094,"SU004",2017-11-24,2017-11-25,"SKU10",252,40,252,"Kg"
5017518,4033093,"SU004",2017-11-24,2017-11-25,"SKU10",31.5,5,31.5,"Kg"
5017523,4033092,"SU002",2017-11-24,2017-11-25,"SKU17",34.56,8,34.56,"Kg"
5017530,4033191,"SU002",2017-11-24,2017-11-25,"SKU02",2911.29724047306,236,236,"Car"
5017531,4033191,"SU002",2017-11-24,2017-11-25,"SKU02",6476.40275952694,525,525,"Car"
5017553,4033182,"SU003",2017-11-24,2017-11-25,"SKU05",103.68,24,24,"Car"
5067965,4073627,"SU004",2017-11-25,2017-11-26,"SKU09",161.28,32,161.28,"Kg"
5067987,4073516,"SU002",2017-11-25,2017-11-26,"SKU17",51.84,12,51.84,"Kg"
5067995,4073515,"SU002",2017-11-25,2017-11-26,"SKU17",4.32,1,4.32,"Kg"
5068020,4073666,"SU002",2017-11-25,2017-11-26,"SKU04",137.53,72.999,72.999,"Car"
5068034,4073649,"SU004",2017-11-25,2017-11-26,"SKU08",299.52,48,299.52,"Kg"
5068039,4073672,"SU003",2017-11-25,2017-11-26,"SKU05",185.76,43,43,"Car"
5068052,4073603,"SU004",2017-11-25,2017-11-26,"SKU11",56.16,30,56.16,"Kg"
5068074,4073501,"SU002",2017-11-25,2017-11-26,"SKU16",200.83,16,200.83,"Kg"
5068085,4073673,"SU003",2017-11-25,2017-11-26,"SKU05",51.84,12,12,"Car"
5068089,4073746,"SU002",2017-11-25,2017-11-26,"SKU15",47.52,11,47.52,"Kg"
5068161,4073650,"SU004",2017-11-25,2017-11-26,"SKU08",12.48,2,12.48,"Kg"
5068162,4073651,"SU004",2017-11-25,2017-11-26,"SKU08",12.48,2,12.48,"Kg"
5068168,4073738,"SU003",2017-11-25,2017-11-26,"SKU12",3.4003,1.84,3.4003,"Kg"
5068184,4073502,"SU002",2017-11-25,2017-11-26,"SKU16",12.552,1,12.552,"Kg"
5068188,4073738,"SU003",2017-11-25,2017-11-26,"SKU12",1.232,0.66667,1.232,"Kg"
5112321,4117584,"SU002",2017-11-26,2017-11-27,"SKU15",34.56,8,34.56,"Kg"
5112323,4117583,"SU002",2017-11-26,2017-11-27,"SKU15",21.6,5,21.6,"Kg"
5112328,4117490,"SU002",2017-11-26,2017-11-27,"SKU03",2042,680.66,680.66,"Car"
5112337,4117485,"SU004",2017-11-26,2017-11-27,"SKU11",213.41,114,213.41,"Kg"
5112349,4117537,"SU002",2017-11-26,2017-11-27,"SKU04",137.25,72.85,72.85,"Car"
5112356,4117524,"SU003",2017-11-26,2017-11-27,"SKU06",300.96,48,300.96,"Kg"
5112375,4117616,"SU004",2017-11-26,2017-11-27,"SKU10",151.2,24,151.2,"Kg"
5112378,4117561,"SU002",2017-11-26,2017-11-27,"SKU02",288.87,23.417,23.417,"Car"
5112397,4117521,"SU003",2017-11-26,2017-11-27,"SKU07",47.6,17,47.6,"Kg"
5112431,4117542,"SU003",2017-11-26,2017-11-27,"SKU14",53.46,9,53.46,"Kg"
5112461,4117543,"SU003",2017-11-26,2017-11-27,"SKU14",17.82,3,17.82,"Kg"
5112465,4117490,"SU002",2017-11-26,2017-11-27,"SKU03",8,2.6667,2.6667,"Car"
5112468,4117544,"SU003",2017-11-26,2017-11-27,"SKU14",11.88,2,11.88,"Kg"
5112470,4117525,"SU003",2017-11-26,2017-11-27,"SKU06",12.54,2,12.54,"Kg"
5112476,4117537,"SU002",2017-11-26,2017-11-27,"SKU04",3.454,1.8333,1.8333,"Car"
5126433,4148848,"SU003",2017-11-27,2017-11-28,"SKU13",57.6,24,57.6,"Kg"
5126436,4148849,"SU003",2017-11-27,2017-11-28,"SKU13",24,10,24,"Kg"
5126448,4148746,"SU002",2017-11-27,2017-11-28,"SKU17",30.24,7,30.24,"Kg"
5126449,4148748,"SU002",2017-11-27,2017-11-28,"SKU17",17.28,4,17.28,"Kg"
5126450,4148747,"SU002",2017-11-27,2017-11-28,"SKU17",4.32,1,4.32,"Kg"
5126468,4148821,"SU001",2017-11-27,2017-11-28,"SKU01",2997,999,999,"Car"
5126469,4148821,"SU001",2017-11-27,2017-11-28,"SKU01",3000,1000,1000,"Car"
5126470,4148659,"SU002",2017-11-27,2017-11-28,"SKU02",12335.4912726379,1000,1000,"Car"
