"SoOrderLineId","SoOrderId","SoEnteredDate","SoExpectedDate","SoCustomerId","SoProductId","SoQuantity","SoInKg","SoInCarton","SoUnitCost","SoSalesUnit"
89995,1974,2017-08-04,2017-08-04,"CUS044","SKU02",370.08,370.08,30,12932.4226804124,"Kg"
90003,1975,2017-08-04,2017-08-04,"CUS094","SKU19",12,12,2,106684.307692308,"Kg"
90025,1976,2017-08-04,2017-08-04,"CUS001","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
90037,1976,2017-08-04,2017-08-04,"CUS001","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
90062,1976,2017-08-04,2017-08-04,"CUS001","SKU15",4.32,4.32,1,37440.25,"Kg"
90065,1976,2017-08-04,2017-08-04,"CUS001","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
90070,1976,2017-08-04,2017-08-04,"CUS001","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
90073,1977,2017-08-04,2017-08-04,"CUS041","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
90083,1977,2017-08-04,2017-08-04,"CUS041","SKU05",17.28,17.28,4,27233.1621621622,"Kg"
90084,1977,2017-08-04,2017-08-04,"CUS041","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
90085,1977,2017-08-04,2017-08-04,"CUS041","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
90114,1977,2017-08-04,2017-08-04,"CUS041","SKU09",10.08,10.08,2,172811.983870968,"Kg"
90137,1978,2017-08-04,2017-08-04,"CUS014","SKU05",30.24,30.24,7,27233.1621621622,"Kg"
90142,1978,2017-08-04,2017-08-04,"CUS014","SKU16",12.552,12.552,1,15871.78125,"Kg"
90148,1978,2017-08-04,2017-08-04,"CUS014","SKU09",20.16,20.16,4,172811.983870968,"Kg"
90162,1978,2017-08-04,2017-08-04,"CUS014","SKU07",11.2,11.2,4,48383.0327868852,"Kg"
90175,1978,2017-08-04,2017-08-04,"CUS014","SKU06",6.27,6.27,1,26073.95,"Kg"
90185,1978,2017-08-04,2017-08-04,"CUS014","SKU15",4.32,4.32,1,37440.25,"Kg"
90200,1978,2017-08-04,2017-08-04,"CUS014","SKU02",86.352,86.352,7,12932.4226804124,"Kg"
90205,1978,2017-08-04,2017-08-04,"CUS014","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
90213,1979,2017-08-04,2017-08-04,"CUS008","SKU02",61.68,61.68,5,12932.4226804124,"Kg"
90214,1979,2017-08-04,2017-08-04,"CUS008","SKU05",30.24,30.24,7,27233.1621621622,"Kg"
90243,1979,2017-08-04,2017-08-04,"CUS008","SKU20",10,10,1,37610.7857142857,"Kg"
90269,1979,2017-08-04,2017-08-04,"CUS008","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
90271,1979,2017-08-04,2017-08-04,"CUS008","SKU09",20.16,20.16,4,172811.983870968,"Kg"
90274,1979,2017-08-04,2017-08-04,"CUS008","SKU07",25.2,25.2,9,48383.0327868852,"Kg"
90278,1979,2017-08-04,2017-08-04,"CUS008","SKU06",6.27,6.27,1,26073.95,"Kg"
90282,1979,2017-08-04,2017-08-04,"CUS008","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
90301,1980,2017-08-01,2017-08-01,"CUS048","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
90305,1980,2017-08-01,2017-08-01,"CUS048","SKU09",10.08,10.08,2,172811.983870968,"Kg"
90308,1980,2017-08-01,2017-08-01,"CUS048","SKU07",14,14,5,48383.0327868852,"Kg"
90316,1980,2017-08-01,2017-08-01,"CUS048","SKU05",12.96,12.96,3,27233.1621621622,"Kg"
90336,1980,2017-08-01,2017-08-01,"CUS048","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
90338,1980,2017-08-01,2017-08-01,"CUS048","SKU02",98.688,98.688,8,12932.4226804124,"Kg"
90366,1981,2017-08-01,2017-08-01,"CUS010","SKU07",25.2,25.2,9,48383.0327868852,"Kg"
90394,1981,2017-08-01,2017-08-01,"CUS010","SKU09",25.2,25.2,5,172811.983870968,"Kg"
90407,1981,2017-08-01,2017-08-01,"CUS010","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
90434,1981,2017-08-01,2017-08-01,"CUS010","SKU02",246.72,246.72,20,12932.4226804124,"Kg"
90437,1981,2017-08-01,2017-08-01,"CUS010","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
90448,1981,2017-08-01,2017-08-01,"CUS010","SKU16",25.104,25.104,2,15871.78125,"Kg"
90450,1981,2017-08-01,2017-08-01,"CUS010","SKU05",30.24,30.24,7,27233.1621621622,"Kg"
90494,1983,2017-08-01,2017-08-01,"CUS006","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
90504,1983,2017-08-01,2017-08-01,"CUS006","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
90505,1983,2017-08-01,2017-08-01,"CUS006","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
90530,1983,2017-08-01,2017-08-01,"CUS006","SKU02",838.85,838.85,68,12932.4226804124,"Kg"
90539,1983,2017-08-01,2017-08-01,"CUS006","SKU13",4.8,4.8,2,129717.741935484,"Kg"
90551,1983,2017-08-01,2017-08-01,"CUS006","SKU09",5.04,5.04,1,172811.983870968,"Kg"
90560,1983,2017-08-01,2017-08-01,"CUS006","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
90563,1983,2017-08-01,2017-08-01,"CUS006","SKU16",25.104,25.104,2,15871.78125,"Kg"
130287,2818,2017-08-05,2017-08-05,"CUS009","SKU15",0.48,0.48,0.11111,37440.25,"Kg"
130305,2818,2017-08-05,2017-08-05,"CUS009","SKU19",6,6,1,106684.307692308,"Kg"
130329,2818,2017-08-05,2017-08-05,"CUS009","SKU05",3.84,3.84,0.88889,27233.1621621622,"Kg"
130354,2818,2017-08-05,2017-08-05,"CUS009","SKU10",5.04,5.04,0.8,25938.6136363636,"Kg"
130377,2818,2017-08-05,2017-08-05,"CUS009","SKU07",0.56,0.56,0.2,48383.0327868852,"Kg"
130383,2819,2017-08-05,2017-08-05,"CUS015","SKU04",3.768,3.768,2,24108.7142857143,"Kg"
130386,2819,2017-08-05,2017-08-05,"CUS015","SKU05",0.96,0.96,0.22222,27233.1621621622,"Kg"
130437,2819,2017-08-05,2017-08-05,"CUS015","SKU12",5.544,5.544,3,24372.1538461538,"Kg"
130481,2819,2017-08-05,2017-08-05,"CUS015","SKU11",5.616,5.616,3,23577.8928571429,"Kg"
130484,2820,2017-08-05,2017-08-05,"CUS057","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
130534,2821,2017-08-05,2017-08-05,"CUS020","SKU13",8.4,8.4,3.5,129717.741935484,"Kg"
130569,2822,2017-08-02,2017-08-02,"CUS026","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
130574,2822,2017-08-02,2017-08-02,"CUS026","SKU17",0.48,0.48,0.11111,38995.5476190476,"Kg"
130607,2822,2017-08-02,2017-08-02,"CUS026","SKU01",54,54,18,12077.5,"Kg"
130624,2822,2017-08-02,2017-08-02,"CUS026","SKU03",18,18,6,12122.1,"Kg"
130640,2822,2017-08-02,2017-08-02,"CUS026","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
130646,2822,2017-08-02,2017-08-02,"CUS026","SKU07",0.56,0.56,0.2,48383.0327868852,"Kg"
130652,2822,2017-08-02,2017-08-02,"CUS026","SKU15",0.96,0.96,0.22222,37440.25,"Kg"
130684,2823,2017-08-02,2017-08-02,"CUS028","SKU15",0.48,0.48,0.11111,37440.25,"Kg"
130691,2823,2017-08-02,2017-08-02,"CUS028","SKU01",12,12,4,12077.5,"Kg"
130694,2823,2017-08-02,2017-08-02,"CUS028","SKU03",9,9,3,12122.1,"Kg"
130742,2823,2017-08-02,2017-08-02,"CUS028","SKU07",0.56,0.56,0.2,48383.0327868852,"Kg"
130750,2824,2017-08-05,2017-08-05,"CUS059","SKU01",15,15,5,12077.5,"Kg"
130783,2824,2017-08-05,2017-08-05,"CUS059","SKU15",1.44,1.44,0.33333,37440.25,"Kg"
130788,2824,2017-08-05,2017-08-05,"CUS059","SKU03",15,15,5,12122.1,"Kg"
130814,2825,2017-08-05,2017-08-05,"CUS025","SKU20",10,10,1,37610.7857142857,"Kg"
130839,2825,2017-08-05,2017-08-05,"CUS025","SKU03",150,150,50,12122.1,"Kg"
130843,2825,2017-08-05,2017-08-05,"CUS025","SKU01",360,360,120,12077.5,"Kg"
130921,2828,2017-08-05,2017-08-05,"CUS003","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
130954,2829,2017-08-02,2017-08-02,"CUS037","SKU09",2.52,2.52,0.5,172811.983870968,"Kg"
130965,2829,2017-08-02,2017-08-02,"CUS037","SKU06",6.27,6.27,1,26073.95,"Kg"
131001,2830,2017-08-05,2017-08-05,"CUS061","SKU14",0.66,0.66,0.11111,27312.7555555556,"Kg"
131009,2830,2017-08-05,2017-08-05,"CUS061","SKU05",0.96,0.96,0.22222,27233.1621621622,"Kg"
131038,2832,2017-08-02,2017-08-02,"CUS114","SKU05",2.4,2.4,0.55556,27233.1621621622,"Kg"
131050,2833,2017-08-05,2017-08-05,"CUS030","SKU09",3.78,3.78,0.75,172811.983870968,"Kg"
131061,2833,2017-08-05,2017-08-05,"CUS030","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
131136,2838,2017-08-02,2017-08-02,"CUS031","SKU01",210,210,70,12077.5,"Kg"
131143,2839,2017-08-05,2017-08-05,"CUS045","SKU03",30,30,10,12122.1,"Kg"
131148,2839,2017-08-05,2017-08-05,"CUS045","SKU01",30,30,10,12077.5,"Kg"
131161,2840,2017-08-05,2017-08-05,"CUS056","SKU01",60,60,20,12077.5,"Kg"
131163,2840,2017-08-05,2017-08-05,"CUS056","SKU03",60,60,20,12122.1,"Kg"
131165,2840,2017-08-05,2017-08-05,"CUS056","SKU04",3.768,3.768,2,24108.7142857143,"Kg"
131169,2840,2017-08-05,2017-08-05,"CUS056","SKU12",3.696,3.696,2,24372.1538461538,"Kg"
131170,2840,2017-08-05,2017-08-05,"CUS056","SKU11",3.744,3.744,2,23577.8928571429,"Kg"
131190,2841,2017-08-05,2017-08-05,"CUS012","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
131232,2843,2017-08-05,2017-08-05,"CUS074","SKU09",15.12,15.12,3,172811.983870968,"Kg"
131243,2843,2017-08-05,2017-08-05,"CUS074","SKU19",6,6,1,106684.307692308,"Kg"
131262,2846,2017-08-05,2017-08-05,"CUS046","SKU06",438.9,438.9,70,26073.95,"Kg"
131277,2847,2017-08-05,2017-08-05,"CUS052","SKU13",2.4,2.4,1,129717.741935484,"Kg"
131292,2847,2017-08-05,2017-08-05,"CUS052","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
131342,2849,2017-08-05,2017-08-05,"CUS005","SKU08",18.72,18.72,3,21307.3684210526,"Kg"
131348,2849,2017-08-05,2017-08-05,"CUS005","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
131370,2849,2017-08-05,2017-08-05,"CUS005","SKU15",4.32,4.32,1,37440.25,"Kg"
131433,2850,2017-08-05,2017-08-05,"CUS004","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
131441,2850,2017-08-05,2017-08-05,"CUS004","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
131449,2850,2017-08-05,2017-08-05,"CUS004","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
131460,2850,2017-08-05,2017-08-05,"CUS004","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
131503,2851,2017-08-05,2017-08-05,"CUS040","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
131523,2851,2017-08-05,2017-08-05,"CUS040","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
131532,2851,2017-08-05,2017-08-05,"CUS040","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
131546,2853,2017-08-05,2017-08-05,"CUS027","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
131585,2853,2017-08-05,2017-08-05,"CUS027","SKU16",12.552,12.552,1,15871.78125,"Kg"
131598,2853,2017-08-05,2017-08-05,"CUS027","SKU02",1838.1,1838.1,149,12932.4226804124,"Kg"
131609,2853,2017-08-05,2017-08-05,"CUS027","SKU06",6.27,6.27,1,26073.95,"Kg"
131615,2854,2017-08-05,2017-08-05,"CUS001","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
131627,2854,2017-08-05,2017-08-05,"CUS001","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
131646,2854,2017-08-05,2017-08-05,"CUS001","SKU15",4.32,4.32,1,37440.25,"Kg"
131662,2854,2017-08-05,2017-08-05,"CUS001","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
131709,2855,2017-08-05,2017-08-05,"CUS007","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
131737,2855,2017-08-05,2017-08-05,"CUS007","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
131752,2855,2017-08-05,2017-08-05,"CUS007","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
131753,2855,2017-08-05,2017-08-05,"CUS007","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
131754,2855,2017-08-05,2017-08-05,"CUS007","SKU02",7401.6,7401.6,600,12932.4226804124,"Kg"
131755,2855,2017-08-05,2017-08-05,"CUS007","SKU05",8.64,8.64,2,27233.1621621622,"Kg"
131765,2855,2017-08-05,2017-08-05,"CUS007","SKU15",8.64,8.64,2,37440.25,"Kg"
131816,2857,2017-08-05,2017-08-05,"CUS036","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
131819,2857,2017-08-05,2017-08-05,"CUS036","SKU02",12.336,12.336,1,12932.4226804124,"Kg"
131835,2857,2017-08-05,2017-08-05,"CUS036","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
131864,2857,2017-08-05,2017-08-05,"CUS036","SKU09",15.12,15.12,3,172811.983870968,"Kg"
131869,2857,2017-08-05,2017-08-05,"CUS036","SKU20",10,10,1,37610.7857142857,"Kg"
131934,2859,2017-08-05,2017-08-05,"CUS008","SKU20",10,10,1,37610.7857142857,"Kg"
131953,2859,2017-08-05,2017-08-05,"CUS008","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
131967,2859,2017-08-05,2017-08-05,"CUS008","SKU09",10.08,10.08,2,172811.983870968,"Kg"
132011,2859,2017-08-05,2017-08-05,"CUS008","SKU15",4.32,4.32,1,37440.25,"Kg"
132015,2859,2017-08-05,2017-08-05,"CUS008","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
132016,2859,2017-08-05,2017-08-05,"CUS008","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
132041,2861,2017-08-05,2017-08-05,"CUS010","SKU20",10,10,1,37610.7857142857,"Kg"
132045,2861,2017-08-05,2017-08-05,"CUS010","SKU02",308.4,308.4,25,12932.4226804124,"Kg"
132052,2861,2017-08-05,2017-08-05,"CUS010","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
132068,2861,2017-08-05,2017-08-05,"CUS010","SKU09",15.12,15.12,3,172811.983870968,"Kg"
132076,2861,2017-08-05,2017-08-05,"CUS010","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
132107,2861,2017-08-05,2017-08-05,"CUS010","SKU05",17.28,17.28,4,27233.1621621622,"Kg"
132143,2864,2017-08-05,2017-08-05,"CUS006","SKU02",209.71,209.71,17,12932.4226804124,"Kg"
132148,2864,2017-08-05,2017-08-05,"CUS006","SKU13",2.4,2.4,1,129717.741935484,"Kg"
132166,2864,2017-08-05,2017-08-05,"CUS006","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
132184,2864,2017-08-05,2017-08-05,"CUS006","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
132188,2864,2017-08-05,2017-08-05,"CUS006","SKU07",2.8,2.8,1,48383.0327868852,"Kg"
132198,2864,2017-08-05,2017-08-05,"CUS006","SKU15",8.64,8.64,2,37440.25,"Kg"
132200,2864,2017-08-05,2017-08-05,"CUS006","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
132220,2864,2017-08-05,2017-08-05,"CUS006","SKU09",5.04,5.04,1,172811.983870968,"Kg"
132258,2866,2017-08-02,2017-08-02,"CUS043","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
132284,2866,2017-08-02,2017-08-02,"CUS043","SKU09",5.04,5.04,1,172811.983870968,"Kg"
132290,2866,2017-08-02,2017-08-02,"CUS043","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
132317,2866,2017-08-02,2017-08-02,"CUS043","SKU13",7.2,7.2,3,129717.741935484,"Kg"
132325,2866,2017-08-02,2017-08-02,"CUS043","SKU02",185.04,185.04,15,12932.4226804124,"Kg"
132334,2868,2017-08-05,2017-08-05,"CUS034","SKU02",123.36,123.36,10,12932.4226804124,"Kg"
132339,2868,2017-08-05,2017-08-05,"CUS034","SKU09",5.04,5.04,1,172811.983870968,"Kg"
132344,2868,2017-08-05,2017-08-05,"CUS034","SKU15",4.32,4.32,1,37440.25,"Kg"
132386,2868,2017-08-05,2017-08-05,"CUS034","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
175863,3728,2017-08-03,2017-08-03,"CUS009","SKU05",2.88,2.88,0.66667,27233.1621621622,"Kg"
175877,3728,2017-08-03,2017-08-03,"CUS009","SKU06",1.254,1.254,0.2,26073.95,"Kg"
175888,3728,2017-08-03,2017-08-03,"CUS009","SKU01",84,84,28,12077.5,"Kg"
175949,3728,2017-08-03,2017-08-03,"CUS009","SKU10",2.52,2.52,0.4,25938.6136363636,"Kg"
175994,3729,2017-08-03,2017-08-03,"CUS015","SKU10",1.26,1.26,0.2,25938.6136363636,"Kg"
175996,3729,2017-08-03,2017-08-03,"CUS015","SKU05",1.44,1.44,0.33333,27233.1621621622,"Kg"
176062,3731,2017-08-03,2017-08-03,"CUS020","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
176089,3731,2017-08-03,2017-08-03,"CUS020","SKU03",30,30,10,12122.1,"Kg"
176105,3731,2017-08-03,2017-08-03,"CUS020","SKU05",1.92,1.92,0.44444,27233.1621621622,"Kg"
176113,3731,2017-08-03,2017-08-03,"CUS020","SKU01",30,30,10,12077.5,"Kg"
176158,3733,2017-08-03,2017-08-03,"CUS028","SKU15",0.48,0.48,0.11111,37440.25,"Kg"
176188,3733,2017-08-03,2017-08-03,"CUS028","SKU04",1.884,1.884,1,24108.7142857143,"Kg"
176214,3735,2017-08-03,2017-08-03,"CUS025","SKU01",30,30,10,12077.5,"Kg"
176239,3736,2017-08-06,2017-08-06,"CUS049","SKU01",3,3,1,12077.5,"Kg"
176324,3738,2017-08-03,2017-08-03,"CUS003","SKU05",12.96,12.96,3,27233.1621621622,"Kg"
176362,3738,2017-08-03,2017-08-03,"CUS003","SKU09",2.52,2.52,0.5,172811.983870968,"Kg"
176365,3738,2017-08-03,2017-08-03,"CUS003","SKU07",1.68,1.68,0.6,48383.0327868852,"Kg"
176377,3738,2017-08-03,2017-08-03,"CUS003","SKU01",1590,1590,530,12077.5,"Kg"
176505,3742,2017-08-06,2017-08-06,"CUS064","SKU09",1.26,1.26,0.25,172811.983870968,"Kg"
176529,3744,2017-08-06,2017-08-06,"CUS032","SKU05",21.6,21.6,5,27233.1621621622,"Kg"
176547,3745,2017-08-06,2017-08-06,"CUS045","SKU11",1.872,1.872,1,23577.8928571429,"Kg"
176619,3748,2017-08-06,2017-08-06,"CUS053","SKU05",0.48,0.48,0.11111,27233.1621621622,"Kg"
176650,3748,2017-08-06,2017-08-06,"CUS053","SKU07",0.56,0.56,0.2,48383.0327868852,"Kg"
176685,3750,2017-08-06,2017-08-06,"CUS022","SKU09",10.08,10.08,2,172811.983870968,"Kg"
176687,3750,2017-08-06,2017-08-06,"CUS022","SKU02",98.688,98.688,8,12932.4226804124,"Kg"
176721,3752,2017-08-03,2017-08-03,"CUS005","SKU06",12.54,12.54,2,26073.95,"Kg"
176742,3752,2017-08-03,2017-08-03,"CUS005","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
176744,3752,2017-08-03,2017-08-03,"CUS005","SKU02",925.2,925.2,75,12932.4226804124,"Kg"
176780,3752,2017-08-03,2017-08-03,"CUS005","SKU16",12.552,12.552,1,15871.78125,"Kg"
176791,3752,2017-08-03,2017-08-03,"CUS005","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
176822,3752,2017-08-03,2017-08-03,"CUS005","SKU15",4.32,4.32,1,37440.25,"Kg"
176841,3752,2017-08-03,2017-08-03,"CUS005","SKU08",24.96,24.96,4,21307.3684210526,"Kg"
176847,3753,2017-08-06,2017-08-06,"CUS004","SKU09",10.08,10.08,2,172811.983870968,"Kg"
176864,3753,2017-08-06,2017-08-06,"CUS004","SKU10",12.6,12.6,2,25938.6136363636,"Kg"
176889,3753,2017-08-06,2017-08-06,"CUS004","SKU06",37.62,37.62,6,26073.95,"Kg"
176904,3753,2017-08-06,2017-08-06,"CUS004","SKU05",12.96,12.96,3,27233.1621621622,"Kg"
176912,3753,2017-08-06,2017-08-06,"CUS004","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
176914,3753,2017-08-06,2017-08-06,"CUS004","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
176928,3753,2017-08-06,2017-08-06,"CUS004","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
176932,3753,2017-08-06,2017-08-06,"CUS004","SKU16",12.552,12.552,1,15871.78125,"Kg"
176948,3754,2017-08-06,2017-08-06,"CUS019","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
176958,3754,2017-08-06,2017-08-06,"CUS019","SKU09",10.08,10.08,2,172811.983870968,"Kg"
176983,3754,2017-08-06,2017-08-06,"CUS019","SKU16",12.552,12.552,1,15871.78125,"Kg"
176994,3754,2017-08-06,2017-08-06,"CUS019","SKU13",4.8,4.8,2,129717.741935484,"Kg"
177030,3754,2017-08-06,2017-08-06,"CUS019","SKU08",24.96,24.96,4,21307.3684210526,"Kg"
177031,3754,2017-08-06,2017-08-06,"CUS019","SKU06",6.27,6.27,1,26073.95,"Kg"
177034,3754,2017-08-06,2017-08-06,"CUS019","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
177091,3755,2017-08-06,2017-08-06,"CUS011","SKU10",25.2,25.2,4,25938.6136363636,"Kg"
177104,3755,2017-08-06,2017-08-06,"CUS011","SKU08",24.96,24.96,4,21307.3684210526,"Kg"
177128,3755,2017-08-06,2017-08-06,"CUS011","SKU02",567.46,567.46,46,12932.4226804124,"Kg"
177153,3755,2017-08-06,2017-08-06,"CUS011","SKU06",31.35,31.35,5,26073.95,"Kg"
177161,3755,2017-08-06,2017-08-06,"CUS011","SKU16",12.552,12.552,1,15871.78125,"Kg"
177163,3755,2017-08-06,2017-08-06,"CUS011","SKU05",12.96,12.96,3,27233.1621621622,"Kg"
177171,3756,2017-08-06,2017-08-06,"CUS023","SKU01",600,600,200,12077.5,"Kg"
177179,3757,2017-08-06,2017-08-06,"CUS044","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
177194,3757,2017-08-06,2017-08-06,"CUS044","SKU13",4.8,4.8,2,129717.741935484,"Kg"
177198,3757,2017-08-06,2017-08-06,"CUS044","SKU05",4.32,4.32,1,27233.1621621622,"Kg"
177214,3757,2017-08-06,2017-08-06,"CUS044","SKU09",5.04,5.04,1,172811.983870968,"Kg"
177219,3757,2017-08-06,2017-08-06,"CUS044","SKU02",370.08,370.08,30,12932.4226804124,"Kg"
177258,3759,2017-08-03,2017-08-03,"CUS001","SKU02",925.2,925.2,75,12932.4226804124,"Kg"
177266,3759,2017-08-03,2017-08-03,"CUS001","SKU05",51.84,51.84,12,27233.1621621622,"Kg"
177281,3759,2017-08-03,2017-08-03,"CUS001","SKU09",50.4,50.4,10,172811.983870968,"Kg"
177300,3759,2017-08-03,2017-08-03,"CUS001","SKU08",49.92,49.92,8,21307.3684210526,"Kg"
177305,3759,2017-08-03,2017-08-03,"CUS001","SKU14",47.52,47.52,8,27312.7555555556,"Kg"
177327,3759,2017-08-03,2017-08-03,"CUS001","SKU13",12,12,5,129717.741935484,"Kg"
177349,3759,2017-08-03,2017-08-03,"CUS001","SKU17",17.28,17.28,4,38995.5476190476,"Kg"
177355,3759,2017-08-03,2017-08-03,"CUS001","SKU07",42,42,15,48383.0327868852,"Kg"
177361,3759,2017-08-03,2017-08-03,"CUS001","SKU06",31.35,31.35,5,26073.95,"Kg"
177372,3759,2017-08-03,2017-08-03,"CUS001","SKU10",88.2,88.2,14,25938.6136363636,"Kg"
177383,3759,2017-08-03,2017-08-03,"CUS001","SKU15",25.92,25.92,6,37440.25,"Kg"
177416,3761,2017-08-06,2017-08-06,"CUS041","SKU09",10.08,10.08,2,172811.983870968,"Kg"
177418,3761,2017-08-06,2017-08-06,"CUS041","SKU06",6.27,6.27,1,26073.95,"Kg"
177432,3761,2017-08-06,2017-08-06,"CUS041","SKU02",49.344,49.344,4,12932.4226804124,"Kg"
177441,3762,2017-08-03,2017-08-03,"CUS014","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
177454,3762,2017-08-03,2017-08-03,"CUS014","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
177462,3762,2017-08-03,2017-08-03,"CUS014","SKU02",111.02,111.02,9,12932.4226804124,"Kg"
177470,3762,2017-08-03,2017-08-03,"CUS014","SKU16",12.552,12.552,1,15871.78125,"Kg"
177479,3762,2017-08-03,2017-08-03,"CUS014","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
177507,3763,2017-08-06,2017-08-06,"CUS008","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
177519,3763,2017-08-06,2017-08-06,"CUS008","SKU16",12.552,12.552,1,15871.78125,"Kg"
177545,3763,2017-08-06,2017-08-06,"CUS008","SKU02",123.36,123.36,10,12932.4226804124,"Kg"
177565,3763,2017-08-06,2017-08-06,"CUS008","SKU09",5.04,5.04,1,172811.983870968,"Kg"
177571,3763,2017-08-06,2017-08-06,"CUS008","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
177592,3763,2017-08-06,2017-08-06,"CUS008","SKU17",8.64,8.64,2,38995.5476190476,"Kg"
177613,3764,2017-08-06,2017-08-06,"CUS010","SKU06",6.27,6.27,1,26073.95,"Kg"
177639,3764,2017-08-06,2017-08-06,"CUS010","SKU10",6.3,6.3,1,25938.6136363636,"Kg"
177644,3764,2017-08-06,2017-08-06,"CUS010","SKU07",8.4,8.4,3,48383.0327868852,"Kg"
177665,3764,2017-08-06,2017-08-06,"CUS010","SKU08",12.48,12.48,2,21307.3684210526,"Kg"
177670,3764,2017-08-06,2017-08-06,"CUS010","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
177672,3764,2017-08-06,2017-08-06,"CUS010","SKU02",481.1,481.1,39,12932.4226804124,"Kg"
177680,3764,2017-08-06,2017-08-06,"CUS010","SKU09",5.04,5.04,1,172811.983870968,"Kg"
177704,3765,2017-08-06,2017-08-06,"CUS006","SKU09",10.08,10.08,2,172811.983870968,"Kg"
177717,3765,2017-08-06,2017-08-06,"CUS006","SKU07",5.6,5.6,2,48383.0327868852,"Kg"
177725,3765,2017-08-06,2017-08-06,"CUS006","SKU16",25.104,25.104,2,15871.78125,"Kg"
177740,3765,2017-08-06,2017-08-06,"CUS006","SKU08",6.24,6.24,1,21307.3684210526,"Kg"
177762,3765,2017-08-06,2017-08-06,"CUS006","SKU14",5.94,5.94,1,27312.7555555556,"Kg"
177765,3765,2017-08-06,2017-08-06,"CUS006","SKU15",4.32,4.32,1,37440.25,"Kg"
177770,3765,2017-08-06,2017-08-06,"CUS006","SKU02",579.79,579.79,47,12932.4226804124,"Kg"
177773,3765,2017-08-06,2017-08-06,"CUS006","SKU17",4.32,4.32,1,38995.5476190476,"Kg"
